mine_id,lat,lon
1302091,41.306154721407,-94.461297570009
1302092,41.306154721407,-94.461297570009
1302093,41.306154721407,-94.461297570009
1302094,41.306154721407,-94.461297570009
1302095,43.057897154748,-92.672486485253
1302096,43.057897154748,-92.672486485253
1302097,43.057897154748,-92.672486485253
1302100,43.057897154748,-92.672486485253
1302101,43.378537518472,-92.919663330707
1302102,43.378537518472,-92.919663330707
1302103,43.378537518472,-92.919663330707
1302104,43.378537518472,-92.919663330707
1302111,42.847416706529,-92.073348515218
1302112,42.463270338973,-92.246380230539
1302115,42.847416706529,-92.073348515218
1302116,42.847416706529,-92.073348515218
1302118,43.293126659442,-91.770042780751
1302119,43.293126659442,-91.770042780751
1302121,41.638021973854,-93.773122731134
1302126,41.638021973854,-93.773122731134
1302128,42.501720013207,-91.164039595047
1302129,42.501720013207,-91.164039595047
1302130,42.501720013207,-91.164039595047
1302134,42.480509114368,-90.734096815052
1302138,40.85433746075,-93.07870834006
1302140,41.851001090442,-90.579848121368
1302144,43.293126659442,-91.770042780751
1302157,43.293126659442,-91.770042780751
1302158,40.830436176138,-92.069673375457
1302166,41.800952245518,-90.568360097448
1302169,41.752113425524,-90.348565707627
1302173,42.351014286058,-92.298449153508
1302178,41.306154721407,-94.461297570009
1302188,42.755088589602,-94.462627346025
1302196,41.306154721407,-94.461297570009
1302198,42.463270338973,-92.246380230539
1302199,42.052325833564,-90.353968088506
1302201,43.145826017845,-91.765104908395
1302202,43.145826017845,-91.765104908395
1302203,42.962046503084,-91.808103377756
1302206,41.305034123917,-94.453346041491
1302211,41.45864273799,-90.702025431186
1302213,41.102761989523,-92.435225318399
1302216,41.306154721407,-94.461297570009
1302217,41.271730324173,-93.108368662453
1302224,41.694489886825,-90.844249344923
1302232,40.969512878033,-92.006543231943
1302244,41.306154721407,-94.461297570009
1302245,41.306154721407,-94.461297570009
1302248,41.654828865618,-93.739931685846
1302251,41.685020115579,-91.617945840438
1302256,41.305034123917,-94.453346041491
1302259,43.405861271574,-92.870625693719
1302263,40.969512878033,-92.006543231943
1302268,42.873427563483,-91.382886024576
1302278,41.056779700663,-95.289477310514
1302280,40.643749052348,-92.886625353185
1302283,41.645743459477,-95.304432670062
1302284,41.64355645379,-95.774250490224
1302286,42.469281026887,-90.66536233714
1302291,40.790137564476,-93.066923472239
